label,begin,end,speaker,sex,discourse,following_word_transcription,word,word_begin,word_end,time,H1_A1,H1_A2,H1_A3,H1_H2
EH1,1.43,1.49,61,M,61-70968-0036,F.ER0.G.EH1.T,never,1.32,1.67,1.4450,-5.114665699673473,7.603676289131553,11.335559773814758,7.691376805973462
EH1,1.43,1.49,61,M,61-70968-0036,F.ER0.G.EH1.T,never,1.32,1.67,1.4510,-5.498273315015098,-1.591198242657363,10.805299315209567,-1.6401090561258158
EH1,1.43,1.49,61,M,61-70968-0036,F.ER0.G.EH1.T,never,1.32,1.67,1.4570,1.9977150016066574,4.666144653384272,15.625482977285415,-2.9329376867218713
EH1,1.43,1.49,61,M,61-70968-0036,F.ER0.G.EH1.T,never,1.32,1.67,1.4630,1.7488059103596427,4.393960260276835,17.954443980314434,4.439814588060315
EH1,1.43,1.49,61,M,61-70968-0036,F.ER0.G.EH1.T,never,1.32,1.67,1.4690,-10.549880851802982,-8.447458970299508,10.86996802951207,13.888020202559275
EH1,1.43,1.49,61,M,61-70968-0036,F.ER0.G.EH1.T,never,1.32,1.67,1.4750,-5.571476179321451,-1.9941538648577648,5.893115930507129,-4.2238624308915576
EH1,1.43,1.49,61,M,61-70968-0036,F.ER0.G.EH1.T,never,1.32,1.67,1.4810,0.6978036487729327,5.807487909779816,19.514749011645264,0.8457088892722879
EH1,1.43,1.49,61,M,61-70968-0036,F.ER0.G.EH1.T,never,1.32,1.67,1.4870,-9.963581664591189,-3.3789764618451414,4.5216187871693165,-8.377251009087104
AO1,1.43,1.54,61,M,61-70968-0024,P.EY1.SH.AH0.N.S,all,1.43,1.61,1.4360,5.084056775650133,23.057366058063522,24.656562249675115,-2.717373469611246
AO1,1.43,1.54,61,M,61-70968-0024,P.EY1.SH.AH0.N.S,all,1.43,1.61,1.4470,-0.8941324553532084,8.270457221122221,24.589977749783067,0.560248636946362
AO1,1.43,1.54,61,M,61-70968-0024,P.EY1.SH.AH0.N.S,all,1.43,1.61,1.4580,-13.188011937846888,-4.3450572987847735,19.77504007658218,-8.272501503247927
AO1,1.43,1.54,61,M,61-70968-0024,P.EY1.SH.AH0.N.S,all,1.43,1.61,1.4690,-0.402614604219778,1.989861085964133,37.747342975128156,-1.7941541913778778
AO1,1.43,1.54,61,M,61-70968-0024,P.EY1.SH.AH0.N.S,all,1.43,1.61,1.4800,-11.420684001141186,-12.281400433637199,29.175447092657695,-1.5855615530477074
AO1,1.43,1.54,61,M,61-70968-0024,P.EY1.SH.AH0.N.S,all,1.43,1.61,1.4910,-7.679412875220372,-10.729556905131155,20.995339134750424,-1.4975872476671341
AO1,1.43,1.54,61,M,61-70968-0024,P.EY1.SH.AH0.N.S,all,1.43,1.61,1.5020,-3.9649865741939507,-7.687315918341746,29.54863502960963,0.6061432509062357
AO1,1.43,1.54,61,M,61-70968-0024,P.EY1.SH.AH0.N.S,all,1.43,1.61,1.5130,-4.995943965835387,-10.259625641530775,23.51401520735986,-0.46757242515077735
AO1,1.43,1.54,61,M,61-70968-0024,P.EY1.SH.AH0.N.S,all,1.43,1.61,1.5240,-5.562314336715204,-9.959554654306508,22.291142232334067,-0.7960608880304534
AO1,1.43,1.54,61,M,61-70968-0024,P.EY1.SH.AH0.N.S,all,1.43,1.61,1.5350,-4.161223648927908,-7.695321637157065,28.395691392806697,-1.0296946943927665
EH1,1.43,1.48,61,M,61-70968-0033,AH0.V,entrance,1.43,1.77,1.4330,-15.25895542768381,-5.441089631690753,13.35129955477644,-2.946027635257396
EH1,1.43,1.48,61,M,61-70968-0033,AH0.V,entrance,1.43,1.77,1.4380,20.926156699514593,22.138069445648636,20.90373358464203,3.8729850898049065
EH1,1.43,1.48,61,M,61-70968-0033,AH0.V,entrance,1.43,1.77,1.4430,-2.0246094794015868,8.990934837543243,11.267910258896006,-1.6673375536118833
EH1,1.43,1.48,61,M,61-70968-0033,AH0.V,entrance,1.43,1.77,1.4480,7.630983747927083,8.979962090685508,12.24086943858567,1.1313781497785769
EH1,1.43,1.48,61,M,61-70968-0033,AH0.V,entrance,1.43,1.77,1.4530,3.4376652418055436,7.6672722670041225,21.224170257887998,0.0
EH1,1.43,1.48,61,M,61-70968-0033,AH0.V,entrance,1.43,1.77,1.4580,4.831962395709525,10.11769592126359,17.552475971865377,-0.16676352943998296
EH1,1.43,1.48,61,M,61-70968-0033,AH0.V,entrance,1.43,1.77,1.4630,7.737432926534652,12.668143570001362,19.231806923210932,0.0
EH1,1.43,1.48,61,M,61-70968-0033,AH0.V,entrance,1.43,1.77,1.4680,5.46030230184558,7.934408124602058,13.8261159490398,-0.792242138137567
EH1,1.43,1.48,61,M,61-70968-0033,AH0.V,entrance,1.43,1.77,1.4730,8.752797316727083,9.183912767061305,15.649726867934689,0.0
EH1,1.43,1.48,61,M,61-70968-0033,AH0.V,entrance,1.43,1.77,1.4780,5.325622249472005,13.631686309118692,16.89806425803028,-0.6619716182061381
IH0,1.44,1.52,61,M,61-70968-0023,F.EH1.L.OW0,this,1.4,1.6,1.4440,-3.5949416422153178,15.258080899517502,21.23139117167571,0.0
IH0,1.44,1.52,61,M,61-70968-0023,F.EH1.L.OW0,this,1.4,1.6,1.4520,8.00231762010948,30.201356354382387,25.95429951024956,0.0
IH0,1.44,1.52,61,M,61-70968-0023,F.EH1.L.OW0,this,1.4,1.6,1.4600,-7.168279791835101,16.776498116599534,25.195479478115715,0.0
IH0,1.44,1.52,61,M,61-70968-0023,F.EH1.L.OW0,this,1.4,1.6,1.4680,-4.216443800208545,18.936989177856056,21.860042837876062,0.0
IH0,1.44,1.52,61,M,61-70968-0023,F.EH1.L.OW0,this,1.4,1.6,1.4760,13.927590697038099,41.07912085969882,24.21520885636741,0.0
IH0,1.44,1.52,61,M,61-70968-0023,F.EH1.L.OW0,this,1.4,1.6,1.4840,-9.88748121948759,28.467051472430807,9.353784327854672,0.0
IH0,1.44,1.52,61,M,61-70968-0023,F.EH1.L.OW0,this,1.4,1.6,1.4920,2.68848144592582,26.628504837099186,23.467746353670307,0.0
AH0,1.44,1.48,61,M,61-70970-0040,AH0.P.EH1.R.AH0.N.T.L.IY0,apartment,1.04,1.55,1.4420,7.276956793054794,15.001813911004355,18.620317684495415,5.215600332456489
AH0,1.44,1.48,61,M,61-70970-0040,AH0.P.EH1.R.AH0.N.T.L.IY0,apartment,1.04,1.55,1.4460,10.975665808079285,18.218116136484113,18.786355632698417,2.070238710022764
AH0,1.44,1.48,61,M,61-70970-0040,AH0.P.EH1.R.AH0.N.T.L.IY0,apartment,1.04,1.55,1.4500,-12.870557654582093,-4.785769479725811,-1.6055313579526675,-8.076973166856412
AH0,1.44,1.48,61,M,61-70970-0040,AH0.P.EH1.R.AH0.N.T.L.IY0,apartment,1.04,1.55,1.4540,4.891585077968841,12.65690123569427,16.44632346388357,1.8524865904148058
AH0,1.44,1.48,61,M,61-70970-0040,AH0.P.EH1.R.AH0.N.T.L.IY0,apartment,1.04,1.55,1.4580,-5.274329810088112,9.543250483625286,5.93706369674107,-5.798140385203965
AH0,1.44,1.48,61,M,61-70970-0040,AH0.P.EH1.R.AH0.N.T.L.IY0,apartment,1.04,1.55,1.4620,-13.173128264556176,8.689149771592431,-0.00704589803875777,-6.497750771129702
AH0,1.44,1.48,61,M,61-70970-0040,AH0.P.EH1.R.AH0.N.T.L.IY0,apartment,1.04,1.55,1.4660,9.880412781545797,13.011140525630498,19.208072586484196,-1.0626385568146404
AH0,1.44,1.48,61,M,61-70970-0040,AH0.P.EH1.R.AH0.N.T.L.IY0,apartment,1.04,1.55,1.4700,-28.578623492323715,-16.00321083766947,-8.270582945008512,-22.99234295748829
AH0,1.44,1.48,61,M,61-70970-0040,AH0.P.EH1.R.AH0.N.T.L.IY0,apartment,1.04,1.55,1.4740,-1.5689954925752154,14.375896215855752,17.228305828713587,-1.0844640858875785
AH0,1.44,1.48,61,M,61-70970-0040,AH0.P.EH1.R.AH0.N.T.L.IY0,apartment,1.04,1.55,1.4780,-4.149453735716097,12.598032491363268,12.730836780201683,-10.680404005754593
IH0,1.44,1.49,61,M,61-70968-0027,DH.AH0.M,between,1.4,1.76,1.4430,-2.816503424575451,21.524076113421604,23.8403875010013,-3.2145403237925763
IH0,1.44,1.49,61,M,61-70968-0027,DH.AH0.M,between,1.4,1.76,1.4480,-3.4981114671774414,26.2553970672761,21.987053574053835,-0.20030024527693158
IH0,1.44,1.49,61,M,61-70968-0027,DH.AH0.M,between,1.4,1.76,1.4530,3.210362735918352,18.835972551299903,22.138640764564197,0.0
IH0,1.44,1.49,61,M,61-70968-0027,DH.AH0.M,between,1.4,1.76,1.4580,-13.994936870040735,17.052268591997528,8.822293917337962,-9.883018561739565
IH0,1.44,1.49,61,M,61-70968-0027,DH.AH0.M,between,1.4,1.76,1.4630,8.455438496651919,18.72603573849313,21.037774132761392,-0.1277193715560827
IH0,1.44,1.49,61,M,61-70968-0027,DH.AH0.M,between,1.4,1.76,1.4680,-28.12114883009158,11.642981202541009,5.155456188428214,-23.987315785407528
UW1,1.44,1.54,61,M,61-70968-0022,T.AH0,you,1.21,1.54,1.4450,19.687648847228303,22.8431171377322,23.99851009528561,6.229259504957348
UW1,1.44,1.54,61,M,61-70968-0022,T.AH0,you,1.21,1.54,1.4550,12.971250698810945,20.447036836722813,25.524968000706927,8.197188883972593
UW1,1.44,1.54,61,M,61-70968-0022,T.AH0,you,1.21,1.54,1.4650,9.803111384622156,30.820993838115808,24.572936229822936,8.969104986715376
UW1,1.44,1.54,61,M,61-70968-0022,T.AH0,you,1.21,1.54,1.4750,0.5176953677784439,25.03366751511373,26.118312562141913,9.945773167572508
UW1,1.44,1.54,61,M,61-70968-0022,T.AH0,you,1.21,1.54,1.4850,0.825260550472656,23.174989935399903,31.54120639003778,14.089719906569762
UW1,1.44,1.54,61,M,61-70968-0022,T.AH0,you,1.21,1.54,1.4950,0.0,21.271669649894328,31.35213127113835,17.04399478204665
UW1,1.44,1.54,61,M,61-70968-0022,T.AH0,you,1.21,1.54,1.5050,0.9644531950409103,21.226656390263933,33.59189097443913,14.237781240903939
UW1,1.44,1.54,61,M,61-70968-0022,T.AH0,you,1.21,1.54,1.5150,6.302621220341344,18.443887325869312,22.650755280150914,9.762049735135445
UW1,1.44,1.54,61,M,61-70968-0022,T.AH0,you,1.21,1.54,1.5250,4.693441381970189,15.188629093865401,22.41045620436224,4.274048053613868
UW1,1.44,1.54,61,M,61-70968-0022,T.AH0,you,1.21,1.54,1.5350,-4.740306368941766,15.42357729294552,14.261880834990858,-4.740306368941766
AH0,1.45,1.51,61,M,61-70968-0005,L.EY1.D.IY0,a,1.45,1.51,1.4530,4.731210278498175,7.135861990162216,9.700686046850759,0.0
AH0,1.45,1.51,61,M,61-70968-0005,L.EY1.D.IY0,a,1.45,1.51,1.4590,16.318385662761617,20.05057680221643,20.37646998460332,0.0
AH0,1.45,1.51,61,M,61-70968-0005,L.EY1.D.IY0,a,1.45,1.51,1.4650,-0.22954469587305226,16.689445466766614,23.51451043273501,-1.213659114214039
AH0,1.45,1.51,61,M,61-70968-0005,L.EY1.D.IY0,a,1.45,1.51,1.4710,10.014501113293019,20.20092157955397,27.416764627120237,0.0
AH0,1.45,1.51,61,M,61-70968-0005,L.EY1.D.IY0,a,1.45,1.51,1.4770,-4.065905802660101,17.20189238984233,30.16749397673188,0.0
AH0,1.45,1.51,61,M,61-70968-0005,L.EY1.D.IY0,a,1.45,1.51,1.4830,14.330657273058073,21.89734596463954,39.91426740306873,0.0
AH0,1.45,1.51,61,M,61-70968-0005,L.EY1.D.IY0,a,1.45,1.51,1.4890,-16.08994694300678,-3.0085198697443456,16.390624388789572,-6.017569870286474
AH0,1.45,1.51,61,M,61-70968-0005,L.EY1.D.IY0,a,1.45,1.51,1.4950,16.178888553289447,25.616104151363608,32.193277847679106,0.0
AH0,1.45,1.51,61,M,61-70968-0005,L.EY1.D.IY0,a,1.45,1.51,1.5010,-17.181494475407643,-1.6782348085674101,2.6492244166712187,-13.75968115773069
AH0,1.45,1.51,61,M,61-70968-0005,L.EY1.D.IY0,a,1.45,1.51,1.5070,13.707612464060162,26.24147169814688,34.757154721630876,0.0
AH0,1.45,1.52,61,M,61-70968-0014,R.AY1.AH0.T.IH0.NG,and,1.45,1.67,1.4610,9.81492344939096,17.354276839673506,24.274295774194265,0.0
AH0,1.45,1.52,61,M,61-70968-0014,R.AY1.AH0.T.IH0.NG,and,1.45,1.67,1.4680,-6.565392345369801,1.2458779402477589,12.226411809799096,0.0
AH0,1.45,1.52,61,M,61-70968-0014,R.AY1.AH0.T.IH0.NG,and,1.45,1.67,1.4750,-18.44888450922665,-11.009507757774394,-1.0941653278195922,-6.035567238592392
AH0,1.45,1.52,61,M,61-70968-0014,R.AY1.AH0.T.IH0.NG,and,1.45,1.67,1.4820,7.164009826680932,14.581445462271233,22.03031775329881,0.0
AH0,1.45,1.52,61,M,61-70968-0014,R.AY1.AH0.T.IH0.NG,and,1.45,1.67,1.4890,-18.9406872647452,-11.051521823125363,3.481637024900923,-1.2442903264482865
AH0,1.45,1.52,61,M,61-70968-0014,R.AY1.AH0.T.IH0.NG,and,1.45,1.67,1.4960,-9.003567799568494,-2.4760193006369704,7.634770883076449,-3.2219766138029016
AH0,1.45,1.52,61,M,61-70968-0014,R.AY1.AH0.T.IH0.NG,and,1.45,1.67,1.5030,1.457915647313584,11.138341327130703,29.11407819452935,0.0
AH0,1.45,1.52,61,M,61-70968-0014,R.AY1.AH0.T.IH0.NG,and,1.45,1.67,1.5100,-16.647421169178656,-7.916360708992897,2.5232791691554155,0.0
AH0,1.45,1.52,61,M,61-70968-0014,R.AY1.AH0.T.IH0.NG,and,1.45,1.67,1.5170,1.2558507372757859,13.849484047886296,22.26621572464801,0.0
UW1,1.45,1.55,61,M,61-70968-0015,DH.EH1.R,refused,1.02,1.64,1.4550,0.0,15.372748522192765,16.3817305335805,21.556506508402876
UW1,1.45,1.55,61,M,61-70968-0015,DH.EH1.R,refused,1.02,1.64,1.4650,0.0,16.678773404149233,17.835556415560546,19.79130242162305
UW1,1.45,1.55,61,M,61-70968-0015,DH.EH1.R,refused,1.02,1.64,1.4750,0.0,20.00120906080936,25.847081255509604,22.185595847905383
UW1,1.45,1.55,61,M,61-70968-0015,DH.EH1.R,refused,1.02,1.64,1.4850,0.0,27.462851280158596,29.0775830829566,19.72224613599916
UW1,1.45,1.55,61,M,61-70968-0015,DH.EH1.R,refused,1.02,1.64,1.4950,0.4489536309195472,27.944593298104053,20.908816243110305,14.344080134107998
UW1,1.45,1.55,61,M,61-70968-0015,DH.EH1.R,refused,1.02,1.64,1.5050,1.147401809312619,17.971579474544864,22.611100849373315,10.895834177972638
UW1,1.45,1.55,61,M,61-70968-0015,DH.EH1.R,refused,1.02,1.64,1.5150,10.442239124593872,23.452174096311424,22.308055561470336,6.849802554817018
UW1,1.45,1.55,61,M,61-70968-0015,DH.EH1.R,refused,1.02,1.64,1.5250,3.5583841497038833,18.438992189090243,20.496326706378298,3.612950572206458
UW1,1.45,1.55,61,M,61-70968-0015,DH.EH1.R,refused,1.02,1.64,1.5350,0.007743998989738543,18.25538628219903,18.91757744154293,0.007743998989738543
UW1,1.45,1.55,61,M,61-70968-0015,DH.EH1.R,refused,1.02,1.64,1.5450,1.2940512462071467,16.41555439688545,20.124222225044214,1.2940512462071467
EH1,1.46,1.58,61,M,61-70970-0005,,then,1.43,1.72,1.4660,8.369429457873508,15.130629648509622,21.35014943198286,-2.0756777448059935
EH1,1.46,1.58,61,M,61-70970-0005,,then,1.43,1.72,1.4780,17.827241844583913,15.677571419097916,20.598434495738832,-1.3054341372773806
EH1,1.46,1.58,61,M,61-70970-0005,,then,1.43,1.72,1.4900,15.26144231164837,22.463026997622475,24.350321057233742,-0.534700129875695
EH1,1.46,1.58,61,M,61-70970-0005,,then,1.43,1.72,1.5020,16.696649148013,11.919261992722365,17.951426247373195,0.27008880075498354
EH1,1.46,1.58,61,M,61-70970-0005,,then,1.43,1.72,1.5140,1.1181511819230074,9.118783771941409,10.29750460574007,-1.7036496734166882
EH1,1.46,1.58,61,M,61-70970-0005,,then,1.43,1.72,1.5260,9.200954354935828,17.46495521100254,27.233043713117326,0.001626939366786928
EH1,1.46,1.58,61,M,61-70970-0005,,then,1.43,1.72,1.5380,12.897293417256826,9.722481966131323,21.871119061607928,17.000985956325785
EH1,1.46,1.58,61,M,61-70970-0005,,then,1.43,1.72,1.5500,11.349033828179362,11.412957042269493,17.210752011984574,1.1298390093285349
EH1,1.46,1.58,61,M,61-70970-0005,,then,1.43,1.72,1.5620,1.7441445188058466,6.699436001394027,22.259045438345524,-2.773055973308786
EH1,1.46,1.58,61,M,61-70970-0005,,then,1.43,1.72,1.5740,2.7350211209952597,13.582173069910198,20.87883799419255,-2.6968424882657374
AE1,1.46,1.51,61,M,61-70968-0055,L.EH1.NG.K.TH,at,1.46,1.56,1.4630,8.578650639244707,17.42660895883782,22.204559480418,0.0
AE1,1.46,1.51,61,M,61-70968-0055,L.EH1.NG.K.TH,at,1.46,1.56,1.4680,-8.567341937966393,-2.006538046717182,15.693738493040957,0.0
AE1,1.46,1.51,61,M,61-70968-0055,L.EH1.NG.K.TH,at,1.46,1.56,1.4730,6.989674088527902,10.487232773353753,25.692609714145473,0.0
AE1,1.46,1.51,61,M,61-70968-0055,L.EH1.NG.K.TH,at,1.46,1.56,1.4780,-9.08980202050812,1.7674801768378607,13.883738584350798,0.0
AE1,1.46,1.51,61,M,61-70968-0055,L.EH1.NG.K.TH,at,1.46,1.56,1.4830,-9.39109793856895,-0.1043157707889435,17.38665927361096,0.0
AE1,1.46,1.51,61,M,61-70968-0055,L.EH1.NG.K.TH,at,1.46,1.56,1.4880,6.383558701909884,18.15063192410564,22.93423638472328,0.0
AE1,1.46,1.51,61,M,61-70968-0055,L.EH1.NG.K.TH,at,1.46,1.56,1.4930,-11.518174287641788,9.697582161090622,16.13971691408792,0.0
AE1,1.46,1.51,61,M,61-70968-0055,L.EH1.NG.K.TH,at,1.46,1.56,1.4980,5.540718020261185,19.65468067001384,29.288565383271358,0.0
AE1,1.46,1.51,61,M,61-70968-0055,L.EH1.NG.K.TH,at,1.46,1.56,1.5030,-3.188062512021446,18.29273168431321,13.947375912957039,0.0
AE1,1.46,1.51,61,M,61-70968-0055,L.EH1.NG.K.TH,at,1.46,1.56,1.5080,-2.036883477314415,17.78472082761233,18.144207102854356,0.0
IY1,1.46,1.67,61,M,61-70968-0025,HH.IY1.R,here,1.34,1.87,1.4710,0.7989020260535895,13.048394683022927,13.048394683022927,16.863866519142626
IY1,1.46,1.67,61,M,61-70968-0025,HH.IY1.R,here,1.34,1.87,1.4920,0.0,16.843926562909694,11.401946682219375,15.386284609343434
IY1,1.46,1.67,61,M,61-70968-0025,HH.IY1.R,here,1.34,1.87,1.5130,0.0,9.593063826007104,9.804296662331183,16.198272326316335
IY1,1.46,1.67,61,M,61-70968-0025,HH.IY1.R,here,1.34,1.87,1.5340,3.2782870973681852,6.921781613142414,6.735376696682742,16.08376512627575
IY1,1.46,1.67,61,M,61-70968-0025,HH.IY1.R,here,1.34,1.87,1.5550,22.6114687518184,5.948926563475133,5.519664599845363,8.340786412033118
IY1,1.46,1.67,61,M,61-70968-0025,HH.IY1.R,here,1.34,1.87,1.5760,-10.113826905984432,0.08927951697906877,0.08927951697906877,-8.300462406300362
IY1,1.46,1.67,61,M,61-70968-0025,HH.IY1.R,here,1.34,1.87,1.5970,-17.43088160678811,-5.787458946691363,-5.787458946691363,-6.691131099625569
IY1,1.46,1.67,61,M,61-70968-0025,HH.IY1.R,here,1.34,1.87,1.6180,-16.499240952746568,2.181200544556372,4.591093433433478,5.952449970196888
IY1,1.46,1.67,61,M,61-70968-0025,HH.IY1.R,here,1.34,1.87,1.6390,-8.087278748029885,3.914928021412024,14.32658824820656,12.527149550154105
IY1,1.46,1.67,61,M,61-70968-0025,HH.IY1.R,here,1.34,1.87,1.6600,-11.266235402907625,-8.203814160875993,22.101145367305477,0.39179439489450374
AH0,1.46,1.55,61,M,61-70968-0002,HH.AE1.P.IY0,a,1.46,1.55,1.4650,1.4711496297742386,9.290998537704578,23.55322465540327,11.708347991183036
AH0,1.46,1.55,61,M,61-70968-0002,HH.AE1.P.IY0,a,1.46,1.55,1.4740,-11.16958287838171,-7.591630930651355,14.271078367535214,0.24885361453273447
AH0,1.46,1.55,61,M,61-70968-0002,HH.AE1.P.IY0,a,1.46,1.55,1.4830,-14.135449522717341,-11.55691494842512,4.826608636157687,-0.744106240982763
AH0,1.46,1.55,61,M,61-70968-0002,HH.AE1.P.IY0,a,1.46,1.55,1.4920,-13.461602454920275,-11.67771147429525,5.801691803212208,-2.5509342933398003
AH0,1.46,1.55,61,M,61-70968-0002,HH.AE1.P.IY0,a,1.46,1.55,1.5010,-9.388597818475958,-8.59431181888501,10.358597546432996,-3.044653156920397
AH0,1.46,1.55,61,M,61-70968-0002,HH.AE1.P.IY0,a,1.46,1.55,1.5100,-4.557059297129776,-3.384246681419434,13.21586478319768,-1.7024354264472308
AH0,1.46,1.55,61,M,61-70968-0002,HH.AE1.P.IY0,a,1.46,1.55,1.5190,-4.839994602601259,-4.2984290462975565,12.953363608190966,-3.8056473846574406
AH0,1.46,1.55,61,M,61-70968-0002,HH.AE1.P.IY0,a,1.46,1.55,1.5280,-0.7370040985961808,7.2434142377009,15.537475148543312,0.6226344272402784
AH0,1.46,1.55,61,M,61-70968-0002,HH.AE1.P.IY0,a,1.46,1.55,1.5370,7.806855808827006,6.234139255728795,14.040770943411594,5.38515023576003
AH0,1.46,1.55,61,M,61-70968-0002,HH.AE1.P.IY0,a,1.46,1.55,1.5460,11.820798109193817,8.743453751335203,18.867649091157183,10.898838956240024
IH0,1.46,1.54,61,M,61-70968-0001,AH0,earnest,1.25,1.66,1.4640,-9.462235220262905,3.2891856807243407,7.859518361797207,6.033387459353477
IH0,1.46,1.54,61,M,61-70968-0001,AH0,earnest,1.25,1.66,1.4720,5.049387840094639,15.923124697638535,32.07978350178742,1.8975356703304946
IH0,1.46,1.54,61,M,61-70968-0001,AH0,earnest,1.25,1.66,1.4800,7.317484128557261,14.38056999340493,17.51324383430665,0.0
IH0,1.46,1.54,61,M,61-70968-0001,AH0,earnest,1.25,1.66,1.4880,-13.18758609127758,-2.3818660195701646,1.8331112102743248,0.5353319240750061
IH0,1.46,1.54,61,M,61-70968-0001,AH0,earnest,1.25,1.66,1.4960,16.53408191646339,10.885445399384928,10.457542658925572,0.0
IH0,1.46,1.54,61,M,61-70968-0001,AH0,earnest,1.25,1.66,1.5040,-10.070267003457253,1.0670025151442886,5.7986835743258816,0.0
IH0,1.46,1.54,61,M,61-70968-0001,AH0,earnest,1.25,1.66,1.5120,20.82086841255151,19.803722042298055,23.498773479192117,0.0
IH0,1.46,1.54,61,M,61-70968-0001,AH0,earnest,1.25,1.66,1.5200,-9.90039424760192,14.840405408870964,4.1519277442591545,0.0
IH0,1.46,1.54,61,M,61-70968-0001,AH0,earnest,1.25,1.66,1.5280,7.050016223906265,13.861212027510765,14.807300240317424,0.0
IH0,1.46,1.54,61,M,61-70968-0001,AH0,earnest,1.25,1.66,1.5360,11.052564646731971,10.221508748502425,17.40748428387705,0.0747978779125269
AH0,1.47,1.52,61,M,61-70968-0035,S.K.W.AY2.R.Z,the,1.42,1.52,1.4730,-0.34053518453366394,17.265214489335495,20.754692706580887,-2.0072753287453544
AH0,1.47,1.52,61,M,61-70968-0035,S.K.W.AY2.R.Z,the,1.42,1.52,1.4780,6.947881911312599,26.098169262294906,29.565937243332787,0.0
AH0,1.47,1.52,61,M,61-70968-0035,S.K.W.AY2.R.Z,the,1.42,1.52,1.4830,-1.9975378110295239,27.181072845200013,23.6540239933419,-1.3526520299930027
AH0,1.47,1.52,61,M,61-70968-0035,S.K.W.AY2.R.Z,the,1.42,1.52,1.4880,2.7947594215867895,26.83324264124037,26.10825420646638,-0.5191464407821087
AH0,1.47,1.52,61,M,61-70968-0035,S.K.W.AY2.R.Z,the,1.42,1.52,1.4930,-3.661918471830923,22.156210747631,21.39299614982073,-2.609570355357853
AH0,1.47,1.52,61,M,61-70968-0035,S.K.W.AY2.R.Z,the,1.42,1.52,1.4980,0.9833818376273058,17.32372586848743,23.05658818320441,-1.7833301661539096
AH0,1.47,1.52,61,M,61-70968-0035,S.K.W.AY2.R.Z,the,1.42,1.52,1.5030,0.1478798921971176,31.55085591307269,19.93760292542373,-0.9854412254807343
AH0,1.47,1.52,61,M,61-70968-0035,S.K.W.AY2.R.Z,the,1.42,1.52,1.5080,16.559070479940956,20.336811598118302,16.652791603943754,-0.782993529812142
AH0,1.47,1.52,61,M,61-70968-0035,S.K.W.AY2.R.Z,the,1.42,1.52,1.5130,10.653207637212649,15.87848090417017,15.396926261289106,0.0
AH1,1.47,1.6,61,M,61-70970-0035,W.IH0.TH,thus,1.43,1.71,1.4770,-0.7480749154541968,16.05587605277132,23.45093530171431,-0.2625555449000174
AH1,1.47,1.6,61,M,61-70970-0035,W.IH0.TH,thus,1.43,1.71,1.4900,-4.17233935645428,10.498186086982113,15.114506193099999,0.9404566881529206
AH1,1.47,1.6,61,M,61-70970-0035,W.IH0.TH,thus,1.43,1.71,1.5030,0.9728450299429383,12.736949009995925,26.837649870012932,1.9431855032959078
AH1,1.47,1.6,61,M,61-70970-0035,W.IH0.TH,thus,1.43,1.71,1.5160,1.4871315326843444,11.523600098080962,23.57659408518105,0.13135602692013748
AH1,1.47,1.6,61,M,61-70970-0035,W.IH0.TH,thus,1.43,1.71,1.5290,-0.21377836740934697,11.592651601843997,24.980338221063185,0.01876278765991657
AH1,1.47,1.6,61,M,61-70970-0035,W.IH0.TH,thus,1.43,1.71,1.5420,-2.140667050909016,4.601474507182189,23.130454016605963,-0.603636018374786
AH1,1.47,1.6,61,M,61-70970-0035,W.IH0.TH,thus,1.43,1.71,1.5550,-2.9315537780126917,3.9955440617040523,30.732241036245284,-0.4266039492311151
AH1,1.47,1.6,61,M,61-70970-0035,W.IH0.TH,thus,1.43,1.71,1.5680,3.406317157071122,7.568779668635685,25.057945989001805,6.159456172943251
AH1,1.47,1.6,61,M,61-70970-0035,W.IH0.TH,thus,1.43,1.71,1.5810,12.064331836510423,18.97695634347298,21.101783725374514,0.44300050378178213
AH0,1.48,1.56,61,M,61-70968-0020,K.R.AY1.D,citizens,1.1,1.77,1.4920,13.951245269902085,27.249188868730123,18.923815411154532,0.0
AH0,1.48,1.56,61,M,61-70968-0020,K.R.AY1.D,citizens,1.1,1.77,1.5000,7.962073964066754,21.495401835470858,22.0163600587179,0.0
AH0,1.48,1.56,61,M,61-70968-0020,K.R.AY1.D,citizens,1.1,1.77,1.5080,-15.052034460954907,10.053136662372623,9.79368331827427,-7.690293597762274
AH0,1.48,1.56,61,M,61-70968-0020,K.R.AY1.D,citizens,1.1,1.77,1.5160,-2.849912884351042,8.848736293729193,13.173353917447876,-3.7603909559417446
AH0,1.48,1.56,61,M,61-70968-0020,K.R.AY1.D,citizens,1.1,1.77,1.5240,1.2158096910286176,20.465221442809344,12.584518856425468,0.0
AH0,1.48,1.56,61,M,61-70968-0020,K.R.AY1.D,citizens,1.1,1.77,1.5320,-7.623527184559194,9.085492598036481,15.384082924961872,0.0
AH0,1.48,1.56,61,M,61-70968-0020,K.R.AY1.D,citizens,1.1,1.77,1.5400,-3.854410228295741,18.841632501646558,23.462976805955478,0.0
AH0,1.48,1.56,61,M,61-70968-0020,K.R.AY1.D,citizens,1.1,1.77,1.5480,6.6904184214826685,22.127775823079563,28.304754087156347,0.0
AH0,1.48,1.56,61,M,61-70968-0020,K.R.AY1.D,citizens,1.1,1.77,1.5560,-4.328850656587996,28.179308848185723,20.982096525736342,0.0
